network,architecture,variant,slice_bits,energy_model,optical_loss_db_per_stage,accuracy_status,layers,energy_j,latency_s,edp_j_s
vision_transformer,deap_high_channel,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,98,31.56697346711233,1.759890432,55.554414571968856
vision_transformer,deap_high_channel,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,98,31.581811007418104,1.759890432,55.5805270171874
vision_transformer,deap_high_channel,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,98,31.615028122545006,1.759890432,55.638985500277876
vision_transformer,deap_high_channel,mbosa1,1,linear_bit,0.0,NOT_MODELED,98,31.56697346711233,1.759890432,55.554414571968856
vision_transformer,deap_high_channel,mbosa1,1,linear_bit,0.5,NOT_MODELED,98,31.581811007418104,1.759890432,55.5805270171874
vision_transformer,deap_high_channel,mbosa1,1,linear_bit,1.0,NOT_MODELED,98,31.615028122545006,1.759890432,55.638985500277876
vision_transformer,deap_high_channel,mbosa1,1,conservative_walden,0.0,NOT_MODELED,98,31.56697346711233,1.759890432,55.554414571968856
vision_transformer,deap_high_channel,mbosa1,1,conservative_walden,0.5,NOT_MODELED,98,31.581811007418104,1.759890432,55.5805270171874
vision_transformer,deap_high_channel,mbosa1,1,conservative_walden,1.0,NOT_MODELED,98,31.615028122545006,1.759890432,55.638985500277876
vision_transformer,c8_r16,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,98,10.245628184303335,0.21072245759999997,2.158983950652224
vision_transformer,c8_r16,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,98,10.245628184303335,0.21072245759999997,2.158983950652224
vision_transformer,c8_r16,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,98,10.245628184303335,0.21072245759999997,2.158983950652224
vision_transformer,c8_r16,analog8,8,linear_bit,0.0,NOT_MODELED,98,36.246281184697345,0.21072245759999997,7.637905450100063
vision_transformer,c8_r16,analog8,8,linear_bit,0.5,NOT_MODELED,98,36.246281184697345,0.21072245759999997,7.637905450100063
vision_transformer,c8_r16,analog8,8,linear_bit,1.0,NOT_MODELED,98,36.246281184697345,0.21072245759999997,7.637905450100063
vision_transformer,c8_r16,analog8,8,conservative_walden,0.0,NOT_MODELED,98,953.6978941986004,0.21072245759999997,200.96556407347381
vision_transformer,c8_r16,analog8,8,conservative_walden,0.5,NOT_MODELED,98,953.6978941986004,0.21072245759999997,200.96556407347381
vision_transformer,c8_r16,analog8,8,conservative_walden,1.0,NOT_MODELED,98,953.6978941986004,0.21072245759999997,200.96556407347381
gpt2_medium,c4_r8,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,145,503.3414921889886,1.1314659328,569.513750976558
gpt2_medium,c4_r8,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,145,503.3414921889886,1.1314659328,569.513750976558
gpt2_medium,c4_r8,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,145,503.3414921889886,1.1314659328,569.513750976558
gpt2_medium,c4_r8,analog8,8,linear_bit,0.0,NOT_MODELED,145,573.1316195354216,1.1314659328,648.4789025148206
gpt2_medium,c4_r8,analog8,8,linear_bit,0.5,NOT_MODELED,145,573.1316195354216,1.1314659328,648.4789025148206
gpt2_medium,c4_r8,analog8,8,linear_bit,1.0,NOT_MODELED,145,573.1316195354216,1.1314659328,648.4789025148206
gpt2_medium,c4_r8,analog8,8,conservative_walden,0.0,NOT_MODELED,145,3035.7261130452707,1.1314659328,3434.820678222086
gpt2_medium,c4_r8,analog8,8,conservative_walden,0.5,NOT_MODELED,145,3035.7261130452707,1.1314659328,3434.820678222086
gpt2_medium,c4_r8,analog8,8,conservative_walden,1.0,NOT_MODELED,145,3035.7261130452707,1.1314659328,3434.820678222086
vision_transformer,c4_r32,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,98,20.937697791884176,0.42144153600000006,8.824015517715477
vision_transformer,c4_r32,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,98,20.938944643633015,0.42144153600000006,8.824540992831672
vision_transformer,c4_r32,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,98,20.940343634305002,0.42144153600000006,8.825130585609324
vision_transformer,c4_r32,mbosa4,4,linear_bit,0.0,NOT_MODELED,98,32.0814604525335,0.42144153600000006,13.520459970238974
vision_transformer,c4_r32,mbosa4,4,linear_bit,0.5,NOT_MODELED,98,32.08270730428234,0.42144153600000006,13.52098544535517
vision_transformer,c4_r32,mbosa4,4,linear_bit,1.0,NOT_MODELED,98,32.08410629495431,0.42144153600000006,13.521575038132815
vision_transformer,c4_r32,mbosa4,4,conservative_walden,0.0,NOT_MODELED,98,72.94192354158099,0.42144153600000006,30.74075629615846
vision_transformer,c4_r32,mbosa4,4,conservative_walden,0.5,NOT_MODELED,98,72.94317039332985,0.42144153600000006,30.74128177127466
vision_transformer,c4_r32,mbosa4,4,conservative_walden,1.0,NOT_MODELED,98,72.94456938400181,0.42144153600000006,30.7418713640523
mobilenet_v3,deap_high_channel,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.5712055668237452,0.33093591040000003,0.1890324342823642
mobilenet_v3,deap_high_channel,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.5739929288817316,0.33093591040000003,0.18995487248263832
mobilenet_v3,deap_high_channel,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.580233055241789,0.33093591040000003,0.19201995438061498
mobilenet_v3,deap_high_channel,mbosa1,1,linear_bit,0.0,NOT_MODELED,64,0.5712055668237452,0.33093591040000003,0.1890324342823642
mobilenet_v3,deap_high_channel,mbosa1,1,linear_bit,0.5,NOT_MODELED,64,0.5739929288817316,0.33093591040000003,0.18995487248263832
mobilenet_v3,deap_high_channel,mbosa1,1,linear_bit,1.0,NOT_MODELED,64,0.580233055241789,0.33093591040000003,0.19201995438061498
mobilenet_v3,deap_high_channel,mbosa1,1,conservative_walden,0.0,NOT_MODELED,64,0.5712055668237452,0.33093591040000003,0.1890324342823642
mobilenet_v3,deap_high_channel,mbosa1,1,conservative_walden,0.5,NOT_MODELED,64,0.5739929288817316,0.33093591040000003,0.18995487248263832
mobilenet_v3,deap_high_channel,mbosa1,1,conservative_walden,1.0,NOT_MODELED,64,0.580233055241789,0.33093591040000003,0.19201995438061498
resnet18,compact_4x4,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,21,7.433292473441924,0.25759457280000003,1.914775799193728
resnet18,compact_4x4,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,21,7.490477881459735,0.25759457280000003,1.9295064499424697
resnet18,compact_4x4,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,21,7.61850006320686,0.25759457280000003,1.9624842691585445
resnet18,compact_4x4,mbosa1,1,linear_bit,0.0,NOT_MODELED,21,7.433292473441924,0.25759457280000003,1.914775799193728
resnet18,compact_4x4,mbosa1,1,linear_bit,0.5,NOT_MODELED,21,7.490477881459735,0.25759457280000003,1.9295064499424697
resnet18,compact_4x4,mbosa1,1,linear_bit,1.0,NOT_MODELED,21,7.61850006320686,0.25759457280000003,1.9624842691585445
resnet18,compact_4x4,mbosa1,1,conservative_walden,0.0,NOT_MODELED,21,7.433292473441924,0.25759457280000003,1.914775799193728
resnet18,compact_4x4,mbosa1,1,conservative_walden,0.5,NOT_MODELED,21,7.490477881459735,0.25759457280000003,1.9295064499424697
resnet18,compact_4x4,mbosa1,1,conservative_walden,1.0,NOT_MODELED,21,7.61850006320686,0.25759457280000003,1.9624842691585445
vision_transformer,c8_r16,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,98,32.45356518920532,1.6857796608,54.709560116409236
vision_transformer,c8_r16,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,98,32.55482372933014,1.6857796608,54.88025970383395
vision_transformer,c8_r16,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,98,32.781513363568145,1.6857796608,55.262408478546575
vision_transformer,c8_r16,mbosa1,1,linear_bit,0.0,NOT_MODELED,98,32.45356518920532,1.6857796608,54.709560116409236
vision_transformer,c8_r16,mbosa1,1,linear_bit,0.5,NOT_MODELED,98,32.55482372933014,1.6857796608,54.88025970383395
vision_transformer,c8_r16,mbosa1,1,linear_bit,1.0,NOT_MODELED,98,32.781513363568145,1.6857796608,55.262408478546575
vision_transformer,c8_r16,mbosa1,1,conservative_walden,0.0,NOT_MODELED,98,32.45356518920532,1.6857796608,54.709560116409236
vision_transformer,c8_r16,mbosa1,1,conservative_walden,0.5,NOT_MODELED,98,32.55482372933014,1.6857796608,54.88025970383395
vision_transformer,c8_r16,mbosa1,1,conservative_walden,1.0,NOT_MODELED,98,32.781513363568145,1.6857796608,55.262408478546575
vision_transformer,c8_r4,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,98,25.09712325170151,0.4214263295999999,10.576588535483383
vision_transformer,c8_r4,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,98,25.10709769363843,0.4214263295999999,10.580792027938667
vision_transformer,c8_r4,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,98,25.11828920156301,0.4214263295999999,10.585508424046012
vision_transformer,c8_r4,mbosa4,4,linear_bit,0.0,NOT_MODELED,98,69.83533536902324,0.4214263295999999,29.430449060952522
vision_transformer,c8_r4,mbosa4,4,linear_bit,0.5,NOT_MODELED,98,69.84530981096017,0.4214263295999999,29.434652553407812
vision_transformer,c8_r4,mbosa4,4,linear_bit,1.0,NOT_MODELED,98,69.85650131888474,0.4214263295999999,29.43936894951515
vision_transformer,c8_r4,mbosa4,4,conservative_walden,0.0,NOT_MODELED,98,233.87544646586957,0.4214263295999999,98.56127098767269
vision_transformer,c8_r4,mbosa4,4,conservative_walden,0.5,NOT_MODELED,98,233.88542090780652,0.4214263295999999,98.56547448012799
vision_transformer,c8_r4,mbosa4,4,conservative_walden,1.0,NOT_MODELED,98,233.8966124157311,0.4214263295999999,98.57019087623533
alexnet,c8_r32,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,8,0.8965998165096807,0.0692963328,0.062131079273273764
alexnet,c8_r32,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,8,0.8971344371164646,0.0692963328,0.0621681265207632
alexnet,c8_r32,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,8,0.8978896087956755,0.0692963328,0.062220457148766936
alexnet,c8_r32,mbosa2,2,linear_bit,0.0,NOT_MODELED,8,0.9828388670457908,0.0692963328,0.06810712921958008
alexnet,c8_r32,mbosa2,2,linear_bit,0.5,NOT_MODELED,8,0.9833734876525745,0.0692963328,0.0681441764670695
alexnet,c8_r32,mbosa2,2,linear_bit,1.0,NOT_MODELED,8,0.9841286593317855,0.0692963328,0.06819650709507323
alexnet,c8_r32,mbosa2,2,conservative_walden,0.0,NOT_MODELED,8,1.069077917581901,0.0692963328,0.07408317916588637
alexnet,c8_r32,mbosa2,2,conservative_walden,0.5,NOT_MODELED,8,1.0696125381886845,0.0692963328,0.07412022641337579
alexnet,c8_r32,mbosa2,2,conservative_walden,1.0,NOT_MODELED,8,1.0703677098678956,0.0692963328,0.07417255704137954
mobilenet_v3,c4_r16,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.7558385184119565,0.08235151360000001,0.06224444602840609
mobilenet_v3,c4_r16,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.7596317530396863,0.08235151360000001,0.06255682464143958
mobilenet_v3,c4_r16,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.768123747584335,0.08235151360000001,0.06325615324567434
mobilenet_v3,c4_r16,mbosa1,1,linear_bit,0.0,NOT_MODELED,64,0.7558385184119565,0.08235151360000001,0.06224444602840609
mobilenet_v3,c4_r16,mbosa1,1,linear_bit,0.5,NOT_MODELED,64,0.7596317530396863,0.08235151360000001,0.06255682464143958
mobilenet_v3,c4_r16,mbosa1,1,linear_bit,1.0,NOT_MODELED,64,0.768123747584335,0.08235151360000001,0.06325615324567434
mobilenet_v3,c4_r16,mbosa1,1,conservative_walden,0.0,NOT_MODELED,64,0.7558385184119565,0.08235151360000001,0.06224444602840609
mobilenet_v3,c4_r16,mbosa1,1,conservative_walden,0.5,NOT_MODELED,64,0.7596317530396863,0.08235151360000001,0.06255682464143958
mobilenet_v3,c4_r16,mbosa1,1,conservative_walden,1.0,NOT_MODELED,64,0.768123747584335,0.08235151360000001,0.06325615324567434
mobilenet_v3,deap_wide_kernel,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.3695567102748474,0.08952432639999999,0.03308431555395567
mobilenet_v3,deap_wide_kernel,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.37234647770371015,0.08952432639999999,0.03333406760383727
mobilenet_v3,deap_wide_kernel,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.3762871289377447,0.08952432639999999,0.033686851751141535
mobilenet_v3,deap_wide_kernel,mbosa2,2,linear_bit,0.0,NOT_MODELED,64,0.3796852518447775,0.08952432639999999,0.03399106641541806
mobilenet_v3,deap_wide_kernel,mbosa2,2,linear_bit,0.5,NOT_MODELED,64,0.38247501927364036,0.08952432639999999,0.034240818465299666
mobilenet_v3,deap_wide_kernel,mbosa2,2,linear_bit,1.0,NOT_MODELED,64,0.3864156705076749,0.08952432639999999,0.03459360261260394
mobilenet_v3,deap_wide_kernel,mbosa2,2,conservative_walden,0.0,NOT_MODELED,64,0.3898137934147078,0.08952432639999999,0.03489781727688047
mobilenet_v3,deap_wide_kernel,mbosa2,2,conservative_walden,0.5,NOT_MODELED,64,0.3926035608435707,0.08952432639999999,0.03514756932676208
mobilenet_v3,deap_wide_kernel,mbosa2,2,conservative_walden,1.0,NOT_MODELED,64,0.39654421207760515,0.08952432639999999,0.03550035347406634
resnet18,c8_r32,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,21,1.7631898013768585,0.039424819199999996,0.06951343913456655
resnet18,c8_r32,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,21,1.7631898013768585,0.039424819199999996,0.06951343913456655
resnet18,c8_r32,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,21,1.7631898013768585,0.039424819199999996,0.06951343913456655
resnet18,c8_r32,analog8,8,linear_bit,0.0,NOT_MODELED,21,3.348704640968999,0.039424819199999996,0.1320220750244037
resnet18,c8_r32,analog8,8,linear_bit,0.5,NOT_MODELED,21,3.348704640968999,0.039424819199999996,0.1320220750244037
resnet18,c8_r32,analog8,8,linear_bit,1.0,NOT_MODELED,21,3.348704640968999,0.039424819199999996,0.1320220750244037
resnet18,c8_r32,analog8,8,conservative_walden,0.0,NOT_MODELED,21,59.2947282665774,0.039424819199999996,2.3376839414229433
resnet18,c8_r32,analog8,8,conservative_walden,0.5,NOT_MODELED,21,59.2947282665774,0.039424819199999996,2.3376839414229433
resnet18,c8_r32,analog8,8,conservative_walden,1.0,NOT_MODELED,21,59.2947282665774,0.039424819199999996,2.3376839414229433
resnet18,deap_high_channel,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,21,2.3021063930529504,0.1414949888,0.32573651830143563
resnet18,deap_high_channel,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,21,2.3025035886114824,0.1414949888,0.3257927194825415
resnet18,deap_high_channel,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,21,2.3030646422504666,0.1414949888,0.32587210576090575
resnet18,deap_high_channel,mbosa2,2,linear_bit,0.0,NOT_MODELED,21,2.3783702358100283,0.1414949888,0.3365274698781933
resnet18,deap_high_channel,mbosa2,2,linear_bit,0.5,NOT_MODELED,21,2.3787674313685607,0.1414949888,0.33658367105929926
resnet18,deap_high_channel,mbosa2,2,linear_bit,1.0,NOT_MODELED,21,2.379328485007545,0.1414949888,0.33666305733766355
resnet18,deap_high_channel,mbosa2,2,conservative_walden,0.0,NOT_MODELED,21,2.4546340785671075,0.1414949888,0.3473184214549512
resnet18,deap_high_channel,mbosa2,2,conservative_walden,0.5,NOT_MODELED,21,2.45503127412564,0.1414949888,0.3473746226360572
resnet18,deap_high_channel,mbosa2,2,conservative_walden,1.0,NOT_MODELED,21,2.455592327764624,0.1414949888,0.3474540089144214
resnet18,c8_r32,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,21,3.9197185615802517,0.31539855359999996,1.2362735648414838
resnet18,c8_r32,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,21,3.9290375410033818,0.31539855359999996,1.239212757472567
resnet18,c8_r32,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,21,3.949900137227824,0.31539855359999996,1.2457927901460972
resnet18,c8_r32,mbosa1,1,linear_bit,0.0,NOT_MODELED,21,3.9197185615802517,0.31539855359999996,1.2362735648414838
resnet18,c8_r32,mbosa1,1,linear_bit,0.5,NOT_MODELED,21,3.9290375410033818,0.31539855359999996,1.239212757472567
resnet18,c8_r32,mbosa1,1,linear_bit,1.0,NOT_MODELED,21,3.949900137227824,0.31539855359999996,1.2457927901460972
resnet18,c8_r32,mbosa1,1,conservative_walden,0.0,NOT_MODELED,21,3.9197185615802517,0.31539855359999996,1.2362735648414838
resnet18,c8_r32,mbosa1,1,conservative_walden,0.5,NOT_MODELED,21,3.9290375410033818,0.31539855359999996,1.239212757472567
resnet18,c8_r32,mbosa1,1,conservative_walden,1.0,NOT_MODELED,21,3.949900137227824,0.31539855359999996,1.2457927901460972
resnet18,c4_r32,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,21,2.778139444812132,0.0788496384,0.21905529064821339
resnet18,c4_r32,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,21,2.7783157407049366,0.0788496384,0.21906919151561244
resnet18,c4_r32,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,21,2.77851354795008,0.0788496384,0.2190847885453649
resnet18,c4_r32,mbosa4,4,linear_bit,0.0,NOT_MODELED,21,3.9887331942071773,0.0788496384,0.3145101700373129
resnet18,c4_r32,mbosa4,4,linear_bit,0.5,NOT_MODELED,21,3.988909490099983,0.0788496384,0.31452407090471207
resnet18,c4_r32,mbosa4,4,linear_bit,1.0,NOT_MODELED,21,3.9891072973451265,0.0788496384,0.31453966793446453
resnet18,c4_r32,mbosa4,4,conservative_walden,0.0,NOT_MODELED,21,8.427576941989015,0.0788496384,0.6645113944640116
resnet18,c4_r32,mbosa4,4,conservative_walden,0.5,NOT_MODELED,21,8.427753237881818,0.0788496384,0.6645252953314106
resnet18,c4_r32,mbosa4,4,conservative_walden,1.0,NOT_MODELED,21,8.427951045126964,0.0788496384,0.6645408923611632
resnet18,deap_high_channel,mbosa4,4,optimistic_constant_symbol,0.0,NOT_MODELED,21,1.6568197791721746,0.0707474944,0.11721584804879266
resnet18,deap_high_channel,mbosa4,4,optimistic_constant_symbol,0.5,NOT_MODELED,21,1.6568785379653341,0.0707474944,0.11722000508618266
resnet18,deap_high_channel,mbosa4,4,optimistic_constant_symbol,1.0,NOT_MODELED,21,1.6569444664156119,0.0707474944,0.1172246693588495
resnet18,deap_high_channel,mbosa4,4,linear_bit,0.0,NOT_MODELED,21,1.8857126148757324,0.0707474944,0.13340944266093024
resnet18,deap_high_channel,mbosa4,4,linear_bit,0.5,NOT_MODELED,21,1.8857713736688921,0.0707474944,0.13341359969832026
resnet18,deap_high_channel,mbosa4,4,linear_bit,1.0,NOT_MODELED,21,1.88583730211917,0.0707474944,0.13341826397098708
resnet18,deap_high_channel,mbosa4,4,conservative_walden,0.0,NOT_MODELED,21,2.724986345788778,0.0707474944,0.19278595623876804
resnet18,deap_high_channel,mbosa4,4,conservative_walden,0.5,NOT_MODELED,21,2.725045104581937,0.0707474944,0.192790113276158
resnet18,deap_high_channel,mbosa4,4,conservative_walden,1.0,NOT_MODELED,21,2.7251110330322152,0.0707474944,0.19279477754882487
mobilenet_v3,c8_r4,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.55213434260841,0.017340672,0.009574380535108062
mobilenet_v3,c8_r4,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.5534305182103604,0.017340672,0.009596857091075887
mobilenet_v3,c8_r4,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.5552614149125394,0.017340672,0.009628606070254255
mobilenet_v3,c8_r4,mbosa2,2,linear_bit,0.0,NOT_MODELED,64,0.8026088051948803,0.017340672,0.013917776035196316
mobilenet_v3,c8_r4,mbosa2,2,linear_bit,0.5,NOT_MODELED,64,0.8039049807968308,0.017340672,0.013940252591164142
mobilenet_v3,c8_r4,mbosa2,2,linear_bit,1.0,NOT_MODELED,64,0.8057358774990098,0.017340672,0.01397200157034251
mobilenet_v3,c8_r4,mbosa2,2,conservative_walden,0.0,NOT_MODELED,64,1.0530832677813506,0.017340672,0.01826117153528457
mobilenet_v3,c8_r4,mbosa2,2,conservative_walden,0.5,NOT_MODELED,64,1.0543794433833011,0.017340672,0.018283648091252398
mobilenet_v3,c8_r4,mbosa2,2,conservative_walden,1.0,NOT_MODELED,64,1.05621034008548,0.017340672,0.018315397070430763
gpt2_medium,c4_r16,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,145,219.97879052806064,9.0519371776,1991.2341922644348
gpt2_medium,c4_r16,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,145,220.5225507501736,9.0519371776,1996.1562756346789
gpt2_medium,c4_r16,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,145,221.73987825373055,9.0519371776,2007.1754477214413
gpt2_medium,c4_r16,mbosa1,1,linear_bit,0.0,NOT_MODELED,145,219.97879052806064,9.0519371776,1991.2341922644348
gpt2_medium,c4_r16,mbosa1,1,linear_bit,0.5,NOT_MODELED,145,220.5225507501736,9.0519371776,1996.1562756346789
gpt2_medium,c4_r16,mbosa1,1,linear_bit,1.0,NOT_MODELED,145,221.73987825373055,9.0519371776,2007.1754477214413
gpt2_medium,c4_r16,mbosa1,1,conservative_walden,0.0,NOT_MODELED,145,219.97879052806064,9.0519371776,1991.2341922644348
gpt2_medium,c4_r16,mbosa1,1,conservative_walden,0.5,NOT_MODELED,145,220.5225507501736,9.0519371776,1996.1562756346789
gpt2_medium,c4_r16,mbosa1,1,conservative_walden,1.0,NOT_MODELED,145,221.73987825373055,9.0519371776,2007.1754477214413
resnet18,c8_r4,analog8,8,optimistic_constant_symbol,0.0,NOT_MODELED,21,5.691463283123709,0.0394246656,0.22438403671183035
resnet18,c8_r4,analog8,8,optimistic_constant_symbol,0.5,NOT_MODELED,21,5.691463283123709,0.0394246656,0.22438403671183035
resnet18,c8_r4,analog8,8,optimistic_constant_symbol,1.0,NOT_MODELED,21,5.691463283123709,0.0394246656,0.22438403671183035
resnet18,c8_r4,analog8,8,linear_bit,0.0,NOT_MODELED,21,13.64330771380623,0.0394246656,0.5378828442947111
resnet18,c8_r4,analog8,8,linear_bit,0.5,NOT_MODELED,21,13.64330771380623,0.0394246656,0.5378828442947111
resnet18,c8_r4,analog8,8,linear_bit,1.0,NOT_MODELED,21,13.64330771380623,0.0394246656,0.5378828442947111
resnet18,c8_r4,analog8,8,conservative_walden,0.0,NOT_MODELED,21,294.22981833931806,0.0394246656,11.599912197576362
resnet18,c8_r4,analog8,8,conservative_walden,0.5,NOT_MODELED,21,294.22981833931806,0.0394246656,11.599912197576362
resnet18,c8_r4,analog8,8,conservative_walden,1.0,NOT_MODELED,21,294.22981833931806,0.0394246656,11.599912197576362
alexnet,c8_r16,mbosa1,1,optimistic_constant_symbol,0.0,NOT_MODELED,8,1.512216494576331,0.138586112,0.20957220448560282
alexnet,c8_r16,mbosa1,1,optimistic_constant_symbol,0.5,NOT_MODELED,8,1.5191562923097766,0.138586112,0.21053396407154745
alexnet,c8_r16,mbosa1,1,optimistic_constant_symbol,1.0,NOT_MODELED,8,1.53469256419303,0.138586112,0.21268707558682245
alexnet,c8_r16,mbosa1,1,linear_bit,0.0,NOT_MODELED,8,1.512216494576331,0.138586112,0.20957220448560282
alexnet,c8_r16,mbosa1,1,linear_bit,0.5,NOT_MODELED,8,1.5191562923097766,0.138586112,0.21053396407154745
alexnet,c8_r16,mbosa1,1,linear_bit,1.0,NOT_MODELED,8,1.53469256419303,0.138586112,0.21268707558682245
alexnet,c8_r16,mbosa1,1,conservative_walden,0.0,NOT_MODELED,8,1.512216494576331,0.138586112,0.20957220448560282
alexnet,c8_r16,mbosa1,1,conservative_walden,0.5,NOT_MODELED,8,1.5191562923097766,0.138586112,0.21053396407154745
alexnet,c8_r16,mbosa1,1,conservative_walden,1.0,NOT_MODELED,8,1.53469256419303,0.138586112,0.21268707558682245
vgg16,c8_r16,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,16,25.766102533788967,1.3703282688,35.30801867885033
vgg16,c8_r16,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,16,25.793402672227373,1.3703282688,35.34542883029463
vgg16,c8_r16,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,16,25.831965142745013,1.3703282688,35.39827207375972
vgg16,c8_r16,mbosa2,2,linear_bit,0.0,NOT_MODELED,16,30.2942166481327,1.3703282688,41.51302145408782
vgg16,c8_r16,mbosa2,2,linear_bit,0.5,NOT_MODELED,16,30.321516786571102,1.3703282688,41.55043160553212
vgg16,c8_r16,mbosa2,2,linear_bit,1.0,NOT_MODELED,16,30.360079257088742,1.3703282688,41.60327484899721
vgg16,c8_r16,mbosa2,2,conservative_walden,0.0,NOT_MODELED,16,34.822330762476426,1.3703282688,47.71802422932531
vgg16,c8_r16,mbosa2,2,conservative_walden,0.5,NOT_MODELED,16,34.84963090091483,1.3703282688,47.75543438076961
vgg16,c8_r16,mbosa2,2,conservative_walden,1.0,NOT_MODELED,16,34.88819337143247,1.3703282688,47.8082776242347
mobilenet_v3,c8_r16,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,64,0.40518257554943904,0.04350397439999999,0.01762705239402886
mobilenet_v3,c8_r16,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,64,0.40588043046081174,0.04350397439999999,0.01765741185622813
mobilenet_v3,c8_r16,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,64,0.40686617672382497,0.04350397439999999,0.017700295736419153
mobilenet_v3,c8_r16,mbosa2,2,linear_bit,0.0,NOT_MODELED,64,0.5248751703531255,0.04350397439999999,0.022834155974238005
mobilenet_v3,c8_r16,mbosa2,2,linear_bit,0.5,NOT_MODELED,64,0.5255730252644981,0.04350397439999999,0.022864515436437274
mobilenet_v3,c8_r16,mbosa2,2,linear_bit,1.0,NOT_MODELED,64,0.5265587715275113,0.04350397439999999,0.022907399316628295
mobilenet_v3,c8_r16,mbosa2,2,conservative_walden,0.0,NOT_MODELED,64,0.6445677651568119,0.04350397439999999,0.028041259554447154
mobilenet_v3,c8_r16,mbosa2,2,conservative_walden,0.5,NOT_MODELED,64,0.6452656200681846,0.04350397439999999,0.028071619016646423
mobilenet_v3,c8_r16,mbosa2,2,conservative_walden,1.0,NOT_MODELED,64,0.6462513663311977,0.04350397439999999,0.028114502896837444
vgg16,c4_r32,mbosa2,2,optimistic_constant_symbol,0.0,NOT_MODELED,16,31.139375498936836,1.3703315456,42.67126855647689
vgg16,c4_r32,mbosa2,2,optimistic_constant_symbol,0.5,NOT_MODELED,16,31.149644065042388,1.3703315456,42.6853398965394
vgg16,c4_r32,mbosa2,2,optimistic_constant_symbol,1.0,NOT_MODELED,16,31.164148800195917,1.3703315456,42.70521619268086
vgg16,c4_r32,mbosa2,2,linear_bit,0.0,NOT_MODELED,16,34.56117057495092,1.3703315456,47.36026229171774
