network,architecture,energy_model,optical_loss_db_per_stage,layer,slice_bits,energy_j,latency_s,accuracy,accuracy_status
resnet18,c8_r4,optimistic_constant_symbol,1.0,resnet18/16,4,0.22397818414743498,0.0051380224,,NOT_MODELED
resnet18,c8_r4,optimistic_constant_symbol,1.0,resnet18/17,4,0.009798363962682861,0.0001605632,,NOT_MODELED
resnet18,c8_r4,optimistic_constant_symbol,1.0,resnet18/18,4,0.22397818414743498,0.0051380224,,NOT_MODELED
resnet18,c8_r4,optimistic_constant_symbol,1.0,resnet18/19,4,0.22397818414743498,0.0051380224,,NOT_MODELED
resnet18,c8_r4,optimistic_constant_symbol,1.0,resnet18/20,4,0.0007668272456480885,1.2800000000000001e-05,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/00,4,0.5014092477154896,0.0038535168000000002,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/01,4,0.6704936361361359,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/02,4,0.6704936361361359,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/03,4,0.6704936361361359,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/04,4,0.6704936361361359,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/05,4,0.3226905791034663,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/06,4,0.6453811582069326,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/07,4,0.02805559795990984,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/08,4,0.6453811582069326,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/09,4,0.6453811582069326,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/10,4,0.3227072470125486,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/11,4,0.6356450158142243,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/12,4,0.02714430949430982,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/13,4,0.6356450158142243,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/14,4,0.6356450158142243,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/15,4,0.3165155165453892,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/16,4,0.6328416250330248,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/17,4,0.026837024384080255,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/18,4,0.6328416250330248,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/19,4,0.6328416250330248,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.0,resnet18/20,4,0.002125138822608978,1.2800000000000001e-05,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/00,4,0.5014889912558049,0.0038535168000000002,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/01,4,0.6706152014607273,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/02,4,0.6706152014607273,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/03,4,0.6706152014607273,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/04,4,0.6706152014607273,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/05,4,0.322751361765762,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/06,4,0.645502723531524,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/07,4,0.028059398481253214,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/08,4,0.645502723531524,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/09,4,0.645502723531524,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/10,4,0.3227680296748443,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/11,4,0.6357665811388157,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/12,4,0.027148110015653194,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/13,4,0.6357665811388157,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/14,4,0.6357665811388157,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/15,4,0.3165762992076849,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/16,4,0.6329631903576162,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/17,4,0.026840824905423628,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/18,4,0.6329631903576162,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/19,4,0.6329631903576162,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,0.5,resnet18/20,4,0.002125441797843622,1.2800000000000001e-05,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/00,4,0.5015784649796502,0.0038535168000000002,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/01,4,0.670751599998322,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/02,4,0.670751599998322,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/03,4,0.670751599998322,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/04,4,0.670751599998322,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/05,4,0.3228195610345594,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/06,4,0.6456391220691188,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/07,4,0.028063662736336446,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/08,4,0.6456391220691188,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/09,4,0.6456391220691188,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/10,4,0.32283622894364167,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/11,4,0.6359029796764104,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/12,4,0.027152374270736426,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/13,4,0.6359029796764104,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/14,4,0.6359029796764104,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/15,4,0.31664449847648224,0.0025690112,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/16,4,0.6330995888952109,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/17,4,0.02684508916050686,0.0001605632,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/18,4,0.6330995888952109,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/19,4,0.6330995888952109,0.0051380224,,NOT_MODELED
resnet18,c8_r4,linear_bit,1.0,resnet18/20,4,0.0021257817416480886,1.2800000000000001e-05,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/00,2,0.4497411760810535,0.0077070336000000005,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/01,2,0.5926166191101658,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/02,2,0.5926166191101658,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/03,2,0.5926166191101658,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/04,2,0.5926166191101658,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/05,2,0.28375207059048124,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/06,2,0.5675041411809625,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/07,2,0.025159127850062288,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/08,2,0.5675041411809625,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/09,2,0.5675041411809625,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/10,2,0.2837687384995636,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/11,2,0.5577679987882542,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/12,2,0.024247839384462268,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/13,2,0.5577679987882542,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/14,2,0.5577679987882542,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/15,2,0.27757700803240415,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/16,2,0.5549646080070547,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/17,2,0.023940554274232702,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/18,2,0.5549646080070547,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/19,2,0.5549646080070547,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.0,resnet18/20,2,0.0018942339988009774,2.5600000000000002e-05,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/00,2,0.45028039294803374,0.0077070336000000005,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/01,2,0.5934370674284789,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/02,2,0.5934370674284789,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/03,2,0.5934370674284789,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/04,2,0.5934370674284789,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/05,2,0.2841622947496378,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/06,2,0.5683245894992756,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/07,2,0.025184739728782112,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/08,2,0.5683245894992756,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/09,2,0.5683245894992756,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/10,2,0.2841789626587201,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/11,2,0.5585884471065673,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/12,2,0.024273451263182092,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/13,2,0.5585884471065673,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/14,2,0.5585884471065673,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/15,2,0.2779872321915607,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/16,2,0.5557850563253678,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/17,2,0.023966166152952526,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/18,2,0.5557850563253678,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/19,2,0.5557850563253678,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,0.5,resnet18/20,2,0.0018962757620917799,2.5600000000000002e-05,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/00,2,0.45104205701733713,0.0077070336000000005,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/01,2,0.5945959814815187,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/02,2,0.5945959814815187,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/03,2,0.5945959814815187,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/04,2,0.5945959814815187,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/05,2,0.2847417517761577,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/06,2,0.5694835035523154,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/07,2,0.02522091746906219,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/08,2,0.5694835035523154,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/09,2,0.5694835035523154,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/10,2,0.28475841968524,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/11,2,0.5597473611596071,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/12,2,0.02430962900346217,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/13,2,0.5597473611596071,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/14,2,0.5597473611596071,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/15,2,0.2785666892180806,0.0051380224,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/16,2,0.5569439703784076,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/17,2,0.024002343893232605,0.0003211264,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/18,2,0.5569439703784076,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/19,2,0.5569439703784076,0.0102760448,,NOT_MODELED
resnet18,c8_r4,conservative_walden,1.0,resnet18/20,2,0.0018991598293972708,2.5600000000000002e-05,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/00,4,0.010414995254871587,0.0006422528,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/01,4,0.01817874874719441,0.0025690112,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/02,4,0.006937234668737109,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/03,4,0.022327318885774175,0.0003211264,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/04,4,0.018208345076155808,0.0025690112,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/05,4,0.008020352740600107,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/06,4,0.009611074002952915,0.00024084480000000002,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/07,4,0.02048438829724069,0.0028901376000000003,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/08,4,0.009484666231874129,0.00024084480000000002,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/09,4,0.009611074002952915,0.00024084480000000002,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/10,4,0.015289047045793378,0.0028901376000000003,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/11,4,2.747251933839359e-06,7.68e-08,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/12,4,2.9455641068175357e-06,7.68e-08,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/13,4,0.003983452256694436,0.000100352,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/14,4,0.006024488405277083,0.000100352,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/15,4,0.025481765808242685,0.004816896,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/16,4,5.271155984302081e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/17,4,6.057858139422719e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/18,4,0.006266168154469171,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/19,4,0.006024488405277083,0.000100352,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/20,4,0.025481765808242685,0.004816896,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/21,4,5.271155984302081e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/22,4,6.057858139422719e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/23,4,0.006266168154469171,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/24,4,0.01299330200386929,0.000200704,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/25,4,0.004311986077308028,0.000602112,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/26,4,0.005042584332691047,0.00012042240000000001,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/27,4,0.004362945144291329,0.000100352,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/28,4,0.0035933216848478213,0.00050176,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/29,4,0.004450258595528622,0.0001053696,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/30,4,0.003956227745908087,7.5264e-05,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/31,4,0.0033058561202312983,0.00046161920000000004,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/32,4,0.0037414816333532475,9.031680000000001e-05,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/33,4,0.003956227745908087,7.5264e-05,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/34,4,0.0033058561202312983,0.00046161920000000004,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/35,4,0.0037414816333532475,9.031680000000001e-05,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/36,4,0.010259539499050598,0.000200704,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/37,4,0.008623971849417524,0.001204224,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/38,4,7.718312481914879e-05,1.536e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/39,4,7.22089002663936e-05,1.536e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/40,4,0.015200940222264113,0.000301056,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/41,4,0.019225592972141287,0.0003863552,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/42,4,0.012073560589184545,0.0016859136,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/43,4,0.0001570886246832538,3.2256e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/44,4,0.00014496256545207088,3.2256e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/45,4,0.022020876251273618,0.0004214784,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/46,4,0.019225592972141287,0.0003863552,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/47,4,0.009077830669015446,0.0016859136,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/48,4,0.0001570886246832538,3.2256e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/49,4,0.00014496256545207088,3.2256e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/50,4,0.00686517804754954,0.000131712,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/51,4,0.009731755672495717,0.00018816000000000001,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/52,4,0.012968329527164923,0.002408448,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/53,4,0.00030279825453219844,6.144e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/54,4,0.0002919461346607104,5.76e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/55,4,0.010013940778763553,0.00018816000000000001,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/56,4,0.009731755672495717,0.00018816000000000001,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/57,4,0.012968329527164923,0.002408448,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/58,4,0.00030279825453219844,6.144e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/59,4,0.0002919461346607104,5.76e-06,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/60,4,0.010013940778763553,0.00018816000000000001,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/61,4,0.009731755672495717,0.00018816000000000001,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/62,4,0.0015246695948353535,3.0720000000000004e-05,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,mobilenet_v3/63,4,0.0016133767823360004,3.2768e-05,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/00,4,0.010415944261742506,0.0006422528,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/01,4,0.01818443989951012,0.0025690112,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/02,4,0.006937708449945117,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/03,4,0.022328269016110017,0.0003211264,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/04,4,0.01821403622847152,0.0025690112,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/05,4,0.008020826521808116,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/06,4,0.009611607006811924,0.00024084480000000002,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/07,4,0.02049079084359586,0.0028901376000000003,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/08,4,0.009485199235733138,0.00024084480000000002,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/09,4,0.009611607006811924,0.00024084480000000002,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/10,4,0.015294379115648179,0.0028901376000000003,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/11,4,2.7474218968046046e-06,7.68e-08,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/12,4,2.945734069782781e-06,7.68e-08,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/13,4,0.003983711355792566,0.000100352,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/14,4,0.006024784819460193,0.000100352,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/15,4,0.02549065259133402,0.004816896,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/16,4,5.271420064067412e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/17,4,6.058160602874872e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/18,4,0.006266583435253629,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/19,4,0.006024784819460193,0.000100352,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/20,4,0.02549065259133402,0.004816896,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/21,4,5.271420064067412e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/22,4,6.058160602874872e-06,1.024e-07,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/23,4,0.006266583435253629,0.0001605632,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/24,4,0.01299389483223551,0.000200704,,NOT_MODELED
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,mobilenet_v3/25,4,0.0043133199411320225,0.000602112,,NOT_MODELED
