network,architecture,energy_model,optical_loss_db_per_stage,mapping,stationarity,layers,energy_j,latency_s,edp_j_s,frontier_states,accuracy,accuracy_status,best_fixed_stationarity,best_fixed_slice_bits,fixed_edp_j_s,aswm_reduction_vs_best_fixed
vision_transformer,c4_r16,linear_bit,0.0,Mixed-1bit,MIXED,98,41.314534872272425,1.6857796607999995,69.64720258308915,1,,NOT_MODELED,WS,1,69.64720258308925,1.4432899320127035e-15
vision_transformer,c4_r16,linear_bit,0.5,Mixed-1bit,MIXED,98,41.41579687137949,1.6857796607999995,69.8179080015958,1,,NOT_MODELED,WS,1,69.81790800159577,-4.440892098500626e-16
vision_transformer,c4_r16,linear_bit,1.0,Mixed-1bit,MIXED,98,41.642494249313955,1.6857796607999995,70.2000698304744,1,,NOT_MODELED,WS,1,70.20006983047446,7.771561172376096e-16
vision_transformer,c4_r16,conservative_walden,0.0,Mixed-1bit,MIXED,98,41.314534872272425,1.6857796607999995,69.64720258308915,1,,NOT_MODELED,WS,1,69.64720258308925,1.4432899320127035e-15
vision_transformer,c4_r16,conservative_walden,0.5,Mixed-1bit,MIXED,98,41.41579687137949,1.6857796607999995,69.8179080015958,1,,NOT_MODELED,WS,1,69.81790800159577,-4.440892098500626e-16
vision_transformer,c4_r16,conservative_walden,1.0,Mixed-1bit,MIXED,98,41.642494249313955,1.6857796607999995,70.2000698304744,1,,NOT_MODELED,WS,1,70.20006983047446,7.771561172376096e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,145,365.8697879855634,9.051622604800004,3311.7152433435103,1,,NOT_MODELED,WS,1,3311.7152433435094,-2.220446049250313e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,145,368.04115654259294,9.051622604800004,3331.369652057671,1,,NOT_MODELED,WS,1,3331.3696520576727,5.551115123125783e-16
gpt2_medium,compact_4x4,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,145,372.9022452308384,9.051622604800004,3375.370392312131,1,,NOT_MODELED,WS,1,3375.3703923121316,1.1102230246251565e-16
gpt2_medium,compact_4x4,linear_bit,0.0,Mixed-1bit,MIXED,145,365.8697879855634,9.051622604800004,3311.7152433435103,1,,NOT_MODELED,WS,1,3311.7152433435094,-2.220446049250313e-16
gpt2_medium,compact_4x4,linear_bit,0.5,Mixed-1bit,MIXED,145,368.04115654259294,9.051622604800004,3331.369652057671,1,,NOT_MODELED,WS,1,3331.3696520576727,5.551115123125783e-16
gpt2_medium,compact_4x4,linear_bit,1.0,Mixed-1bit,MIXED,145,372.9022452308384,9.051622604800004,3375.370392312131,1,,NOT_MODELED,WS,1,3375.3703923121316,1.1102230246251565e-16
gpt2_medium,compact_4x4,conservative_walden,0.0,Mixed-1bit,MIXED,145,365.8697879855634,9.051622604800004,3311.7152433435103,1,,NOT_MODELED,WS,1,3311.7152433435094,-2.220446049250313e-16
gpt2_medium,compact_4x4,conservative_walden,0.5,Mixed-1bit,MIXED,145,368.04115654259294,9.051622604800004,3331.369652057671,1,,NOT_MODELED,WS,1,3331.3696520576727,5.551115123125783e-16
gpt2_medium,compact_4x4,conservative_walden,1.0,Mixed-1bit,MIXED,145,372.9022452308384,9.051622604800004,3375.370392312131,1,,NOT_MODELED,WS,1,3375.3703923121316,1.1102230246251565e-16
mobilenet_v3,c8_r4,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,64,0.7802769871705132,0.034681343999999996,0.02706105460734415,66,,NOT_MODELED,WS,1,0.027061054607344138,-4.440892098500626e-16
mobilenet_v3,c8_r4,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,64,0.7880665533302406,0.034681343999999996,0.027331207230940416,66,,NOT_MODELED,WS,1,0.027331207230940433,6.661338147750939e-16
mobilenet_v3,c8_r4,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,64,0.8055052197523005,0.034681343999999996,0.027936003620025126,66,,NOT_MODELED,WS,1,0.027936003620025147,7.771561172376096e-16
mobilenet_v3,c8_r4,linear_bit,0.0,Mixed-1bit,MIXED,64,0.7802769871705132,0.034681343999999996,0.02706105460734415,66,,NOT_MODELED,WS,1,0.027061054607344138,-4.440892098500626e-16
mobilenet_v3,c8_r4,linear_bit,0.5,Mixed-1bit,MIXED,64,0.7880665533302406,0.034681343999999996,0.027331207230940416,66,,NOT_MODELED,WS,1,0.027331207230940433,6.661338147750939e-16
mobilenet_v3,c8_r4,linear_bit,1.0,Mixed-1bit,MIXED,64,0.8055052197523005,0.034681343999999996,0.027936003620025126,66,,NOT_MODELED,WS,1,0.027936003620025147,7.771561172376096e-16
mobilenet_v3,c8_r4,conservative_walden,0.0,Mixed-1bit,MIXED,64,0.7802769871705132,0.034681343999999996,0.02706105460734415,66,,NOT_MODELED,WS,1,0.027061054607344138,-4.440892098500626e-16
mobilenet_v3,c8_r4,conservative_walden,0.5,Mixed-1bit,MIXED,64,0.7880665533302406,0.034681343999999996,0.027331207230940416,66,,NOT_MODELED,WS,1,0.027331207230940433,6.661338147750939e-16
mobilenet_v3,c8_r4,conservative_walden,1.0,Mixed-1bit,MIXED,64,0.8055052197523005,0.034681343999999996,0.027936003620025126,66,,NOT_MODELED,WS,1,0.027936003620025147,7.771561172376096e-16
mobilenet_v3,c8_r16,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,64,0.6733898910365202,0.047900774400000005,0.03225589725378094,4281,,NOT_MODELED,WS,1,0.05181386940912802,0.37746596381202835
mobilenet_v3,c8_r16,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,64,0.6747906758177551,0.047900774400000005,0.032322995929569824,4271,,NOT_MODELED,WS,1,0.052178590193484614,0.3805314438410047
mobilenet_v3,c8_r16,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,64,0.6779266423180903,0.047900774400000005,0.03247321115342834,4173,,NOT_MODELED,WS,1,0.05299509832309892,0.3872412320957186
mobilenet_v3,c8_r16,linear_bit,0.0,Mixed-1bit,MIXED,64,0.6733898910365202,0.047900774400000005,0.03225589725378094,4281,,NOT_MODELED,WS,1,0.05181386940912802,0.37746596381202835
mobilenet_v3,c8_r16,linear_bit,0.5,Mixed-1bit,MIXED,64,0.6747906758177551,0.047900774400000005,0.032322995929569824,4271,,NOT_MODELED,WS,1,0.052178590193484614,0.3805314438410047
mobilenet_v3,c8_r16,linear_bit,1.0,Mixed-1bit,MIXED,64,0.6779266423180903,0.047900774400000005,0.03247321115342834,4173,,NOT_MODELED,WS,1,0.05299509832309892,0.3872412320957186
mobilenet_v3,c8_r16,conservative_walden,0.0,Mixed-1bit,MIXED,64,0.6733898910365202,0.047900774400000005,0.03225589725378094,4281,,NOT_MODELED,WS,1,0.05181386940912802,0.37746596381202835
mobilenet_v3,c8_r16,conservative_walden,0.5,Mixed-1bit,MIXED,64,0.6747906758177551,0.047900774400000005,0.032322995929569824,4271,,NOT_MODELED,WS,1,0.052178590193484614,0.3805314438410047
mobilenet_v3,c8_r16,conservative_walden,1.0,Mixed-1bit,MIXED,64,0.6779266423180903,0.047900774400000005,0.03247321115342834,4173,,NOT_MODELED,WS,1,0.05299509832309892,0.3872412320957186
vgg16,paper_optimum_8x8,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,16,46.74117025693062,2.7406532607999994,128.10134067826485,1,,NOT_MODELED,WS,1,128.10134067826485,0.0
vgg16,paper_optimum_8x8,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,16,47.06968686809023,2.7406532607999994,129.0016907998664,1,,NOT_MODELED,WS,1,129.00169079986645,4.440892098500626e-16
vgg16,paper_optimum_8x8,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,16,47.80514394986414,2.7406532607999994,131.01732364920852,1,,NOT_MODELED,WS,1,131.01732364920852,0.0
vgg16,paper_optimum_8x8,linear_bit,0.0,Mixed-1bit,MIXED,16,46.74117025693062,2.7406532607999994,128.10134067826485,1,,NOT_MODELED,WS,1,128.10134067826485,0.0
vgg16,paper_optimum_8x8,linear_bit,0.5,Mixed-1bit,MIXED,16,47.06968686809023,2.7406532607999994,129.0016907998664,1,,NOT_MODELED,WS,1,129.00169079986645,4.440892098500626e-16
vgg16,paper_optimum_8x8,linear_bit,1.0,Mixed-1bit,MIXED,16,47.80514394986414,2.7406532607999994,131.01732364920852,1,,NOT_MODELED,WS,1,131.01732364920852,0.0
vgg16,paper_optimum_8x8,conservative_walden,0.0,Mixed-1bit,MIXED,16,46.74117025693062,2.7406532607999994,128.10134067826485,1,,NOT_MODELED,WS,1,128.10134067826485,0.0
vgg16,paper_optimum_8x8,conservative_walden,0.5,Mixed-1bit,MIXED,16,47.06968686809023,2.7406532607999994,129.0016907998664,1,,NOT_MODELED,WS,1,129.00169079986645,4.440892098500626e-16
vgg16,paper_optimum_8x8,conservative_walden,1.0,Mixed-1bit,MIXED,16,47.80514394986414,2.7406532607999994,131.01732364920852,1,,NOT_MODELED,WS,1,131.01732364920852,0.0
vision_transformer,c4_r8,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,98,49.15225316899079,1.685705318399999,82.85621457831098,1,,NOT_MODELED,WS,1,82.85621457831103,5.551115123125783e-16
vision_transformer,c4_r8,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,98,49.35408868129396,1.685705318399999,83.19644977484242,1,,NOT_MODELED,WS,1,83.1964497748424,-2.220446049250313e-16
vision_transformer,c4_r8,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,98,49.805942109200664,1.685705318399999,83.95814150140203,1,,NOT_MODELED,WS,1,83.95814150140212,1.2212453270876722e-15
vision_transformer,c4_r8,linear_bit,0.0,Mixed-1bit,MIXED,98,49.15225316899079,1.685705318399999,82.85621457831098,1,,NOT_MODELED,WS,1,82.85621457831103,5.551115123125783e-16
vision_transformer,c4_r8,linear_bit,0.5,Mixed-1bit,MIXED,98,49.35408868129396,1.685705318399999,83.19644977484242,1,,NOT_MODELED,WS,1,83.1964497748424,-2.220446049250313e-16
vision_transformer,c4_r8,linear_bit,1.0,Mixed-1bit,MIXED,98,49.805942109200664,1.685705318399999,83.95814150140203,1,,NOT_MODELED,WS,1,83.95814150140212,1.2212453270876722e-15
vision_transformer,c4_r8,conservative_walden,0.0,Mixed-1bit,MIXED,98,49.15225316899079,1.685705318399999,82.85621457831098,1,,NOT_MODELED,WS,1,82.85621457831103,5.551115123125783e-16
vision_transformer,c4_r8,conservative_walden,0.5,Mixed-1bit,MIXED,98,49.35408868129396,1.685705318399999,83.19644977484242,1,,NOT_MODELED,WS,1,83.1964497748424,-2.220446049250313e-16
vision_transformer,c4_r8,conservative_walden,1.0,Mixed-1bit,MIXED,98,49.805942109200664,1.685705318399999,83.95814150140203,1,,NOT_MODELED,WS,1,83.95814150140212,1.2212453270876722e-15
resnet18,c4_r16,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,21,4.724333755243261,0.2590400512,1.2237916578441028,41,,NOT_MODELED,WS,1,1.2237916578441026,-2.220446049250313e-16
resnet18,c4_r16,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,21,4.7379575914853955,0.2590400512,1.2273207770818055,41,,NOT_MODELED,WS,1,1.2273207770818055,0.0
resnet18,c4_r16,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,21,4.768457561669057,0.2590400512,1.2352214909197796,41,,NOT_MODELED,WS,1,1.2352214909197796,0.0
resnet18,c4_r16,linear_bit,0.0,Mixed-1bit,MIXED,21,4.724333755243261,0.2590400512,1.2237916578441028,41,,NOT_MODELED,WS,1,1.2237916578441026,-2.220446049250313e-16
resnet18,c4_r16,linear_bit,0.5,Mixed-1bit,MIXED,21,4.7379575914853955,0.2590400512,1.2273207770818055,41,,NOT_MODELED,WS,1,1.2273207770818055,0.0
resnet18,c4_r16,linear_bit,1.0,Mixed-1bit,MIXED,21,4.768457561669057,0.2590400512,1.2352214909197796,41,,NOT_MODELED,WS,1,1.2352214909197796,0.0
resnet18,c4_r16,conservative_walden,0.0,Mixed-1bit,MIXED,21,4.724333755243261,0.2590400512,1.2237916578441028,41,,NOT_MODELED,WS,1,1.2237916578441026,-2.220446049250313e-16
resnet18,c4_r16,conservative_walden,0.5,Mixed-1bit,MIXED,21,4.7379575914853955,0.2590400512,1.2273207770818055,41,,NOT_MODELED,WS,1,1.2273207770818055,0.0
resnet18,c4_r16,conservative_walden,1.0,Mixed-1bit,MIXED,21,4.768457561669057,0.2590400512,1.2352214909197796,41,,NOT_MODELED,WS,1,1.2352214909197796,0.0
gpt2_medium,c8_r32,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,145,169.33239102722308,9.051937177600003,1532.7861657112217,2,,NOT_MODELED,WS,1,1532.7861657112228,7.771561172376096e-16
gpt2_medium,c8_r32,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,145,169.6035898029346,9.051937177600003,1535.2410399916046,2,,NOT_MODELED,WS,1,1535.2410399916034,-6.661338147750939e-16
gpt2_medium,c8_r32,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,145,170.21072823487341,9.051937177600003,1540.7368189356212,2,,NOT_MODELED,WS,1,1540.7368189356205,-4.440892098500626e-16
gpt2_medium,c8_r32,linear_bit,0.0,Mixed-1bit,MIXED,145,169.33239102722308,9.051937177600003,1532.7861657112217,2,,NOT_MODELED,WS,1,1532.7861657112228,7.771561172376096e-16
gpt2_medium,c8_r32,linear_bit,0.5,Mixed-1bit,MIXED,145,169.6035898029346,9.051937177600003,1535.2410399916046,2,,NOT_MODELED,WS,1,1535.2410399916034,-6.661338147750939e-16
gpt2_medium,c8_r32,linear_bit,1.0,Mixed-1bit,MIXED,145,170.21072823487341,9.051937177600003,1540.7368189356212,2,,NOT_MODELED,WS,1,1540.7368189356205,-4.440892098500626e-16
gpt2_medium,c8_r32,conservative_walden,0.0,Mixed-1bit,MIXED,145,169.33239102722308,9.051937177600003,1532.7861657112217,2,,NOT_MODELED,WS,1,1532.7861657112228,7.771561172376096e-16
gpt2_medium,c8_r32,conservative_walden,0.5,Mixed-1bit,MIXED,145,169.6035898029346,9.051937177600003,1535.2410399916046,2,,NOT_MODELED,WS,1,1535.2410399916034,-6.661338147750939e-16
gpt2_medium,c8_r32,conservative_walden,1.0,Mixed-1bit,MIXED,145,170.21072823487341,9.051937177600003,1540.7368189356212,2,,NOT_MODELED,WS,1,1540.7368189356205,-4.440892098500626e-16
mobilenet_v3,c8_r32,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,64,0.5796001033872471,0.0360221696,0.02087845322439295,5686,,NOT_MODELED,IS,1,0.031107630437869453,0.3288317711600375
mobilenet_v3,c8_r32,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,64,0.5803243622486208,0.0360221696,0.020904542599931658,5429,,NOT_MODELED,IS,1,0.031141344749030946,0.32872061985755563
mobilenet_v3,c8_r32,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,64,0.5819457758713742,0.0360221696,0.02096294943644223,5570,,NOT_MODELED,IS,1,0.031216821690100448,0.32847265347676147
mobilenet_v3,c8_r32,linear_bit,0.0,Mixed-1bit,MIXED,64,0.5796001033872471,0.0360221696,0.02087845322439295,5686,,NOT_MODELED,IS,1,0.031107630437869453,0.3288317711600375
mobilenet_v3,c8_r32,linear_bit,0.5,Mixed-1bit,MIXED,64,0.5803243622486208,0.0360221696,0.020904542599931658,5429,,NOT_MODELED,IS,1,0.031141344749030946,0.32872061985755563
mobilenet_v3,c8_r32,linear_bit,1.0,Mixed-1bit,MIXED,64,0.5819457758713742,0.0360221696,0.02096294943644223,5570,,NOT_MODELED,IS,1,0.031216821690100448,0.32847265347676147
mobilenet_v3,c8_r32,conservative_walden,0.0,Mixed-1bit,MIXED,64,0.5796001033872471,0.0360221696,0.02087845322439295,5686,,NOT_MODELED,IS,1,0.031107630437869453,0.3288317711600375
mobilenet_v3,c8_r32,conservative_walden,0.5,Mixed-1bit,MIXED,64,0.5803243622486208,0.0360221696,0.020904542599931658,5429,,NOT_MODELED,IS,1,0.031141344749030946,0.32872061985755563
mobilenet_v3,c8_r32,conservative_walden,1.0,Mixed-1bit,MIXED,64,0.5819457758713742,0.0360221696,0.02096294943644223,5570,,NOT_MODELED,IS,1,0.031216821690100448,0.32847265347676147
mobilenet_v3,compact_4x4,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,64,1.0593844766539922,0.033695027200000005,0.03569598875611404,1,,NOT_MODELED,WS,1,0.035695988756114044,2.220446049250313e-16
mobilenet_v3,compact_4x4,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,64,1.0667496961517635,0.033695027200000005,0.03594416002742541,1,,NOT_MODELED,WS,1,0.03594416002742541,0.0
mobilenet_v3,compact_4x4,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,64,1.0832383687316194,0.033695027200000005,0.03649974629849555,1,,NOT_MODELED,WS,1,0.03649974629849555,0.0
mobilenet_v3,compact_4x4,linear_bit,0.0,Mixed-1bit,MIXED,64,1.0593844766539922,0.033695027200000005,0.03569598875611404,1,,NOT_MODELED,WS,1,0.035695988756114044,2.220446049250313e-16
mobilenet_v3,compact_4x4,linear_bit,0.5,Mixed-1bit,MIXED,64,1.0667496961517635,0.033695027200000005,0.03594416002742541,1,,NOT_MODELED,WS,1,0.03594416002742541,0.0
mobilenet_v3,compact_4x4,linear_bit,1.0,Mixed-1bit,MIXED,64,1.0832383687316194,0.033695027200000005,0.03649974629849555,1,,NOT_MODELED,WS,1,0.03649974629849555,0.0
mobilenet_v3,compact_4x4,conservative_walden,0.0,Mixed-1bit,MIXED,64,1.0593844766539922,0.033695027200000005,0.03569598875611404,1,,NOT_MODELED,WS,1,0.035695988756114044,2.220446049250313e-16
mobilenet_v3,compact_4x4,conservative_walden,0.5,Mixed-1bit,MIXED,64,1.0667496961517635,0.033695027200000005,0.03594416002742541,1,,NOT_MODELED,WS,1,0.03594416002742541,0.0
mobilenet_v3,compact_4x4,conservative_walden,1.0,Mixed-1bit,MIXED,64,1.0832383687316194,0.033695027200000005,0.03649974629849555,1,,NOT_MODELED,WS,1,0.03649974629849555,0.0
gpt2_medium,c8_r4,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,145,264.5017759657616,9.051622604800004,2394.1702543414344,1,,NOT_MODELED,WS,1,2394.170254341434,-2.220446049250313e-16
gpt2_medium,c8_r4,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,145,266.67314452279123,9.051622604800004,2413.8246630555955,1,,NOT_MODELED,WS,1,2413.8246630555973,7.771561172376096e-16
gpt2_medium,c8_r4,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,145,271.53423321103696,9.051622604800004,2457.825403310058,1,,NOT_MODELED,WS,1,2457.825403310056,-6.661338147750939e-16
gpt2_medium,c8_r4,linear_bit,0.0,Mixed-1bit,MIXED,145,264.5017759657616,9.051622604800004,2394.1702543414344,1,,NOT_MODELED,WS,1,2394.170254341434,-2.220446049250313e-16
gpt2_medium,c8_r4,linear_bit,0.5,Mixed-1bit,MIXED,145,266.67314452279123,9.051622604800004,2413.8246630555955,1,,NOT_MODELED,WS,1,2413.8246630555973,7.771561172376096e-16
gpt2_medium,c8_r4,linear_bit,1.0,Mixed-1bit,MIXED,145,271.53423321103696,9.051622604800004,2457.825403310058,1,,NOT_MODELED,WS,1,2457.825403310056,-6.661338147750939e-16
gpt2_medium,c8_r4,conservative_walden,0.0,Mixed-1bit,MIXED,145,264.5017759657616,9.051622604800004,2394.1702543414344,1,,NOT_MODELED,WS,1,2394.170254341434,-2.220446049250313e-16
gpt2_medium,c8_r4,conservative_walden,0.5,Mixed-1bit,MIXED,145,266.67314452279123,9.051622604800004,2413.8246630555955,1,,NOT_MODELED,WS,1,2413.8246630555973,7.771561172376096e-16
gpt2_medium,c8_r4,conservative_walden,1.0,Mixed-1bit,MIXED,145,271.53423321103696,9.051622604800004,2457.825403310058,1,,NOT_MODELED,WS,1,2457.825403310056,-6.661338147750939e-16
vision_transformer,compact_4x4,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,98,67.95405906751306,1.685705318399999,114.55051877697444,1,,NOT_MODELED,WS,1,114.55051877697454,8.881784197001252e-16
vision_transformer,compact_4x4,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,98,68.35841721191427,1.685705318399999,115.23214745152993,1,,NOT_MODELED,WS,1,115.2321474515301,1.4432899320127035e-15
vision_transformer,compact_4x4,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,98,69.2636623373377,1.685705318399999,116.75812397391188,1,,NOT_MODELED,WS,1,116.75812397391185,-2.220446049250313e-16
vision_transformer,compact_4x4,linear_bit,0.0,Mixed-1bit,MIXED,98,67.95405906751306,1.685705318399999,114.55051877697444,1,,NOT_MODELED,WS,1,114.55051877697454,8.881784197001252e-16
vision_transformer,compact_4x4,linear_bit,0.5,Mixed-1bit,MIXED,98,68.35841721191427,1.685705318399999,115.23214745152993,1,,NOT_MODELED,WS,1,115.2321474515301,1.4432899320127035e-15
vision_transformer,compact_4x4,linear_bit,1.0,Mixed-1bit,MIXED,98,69.2636623373377,1.685705318399999,116.75812397391188,1,,NOT_MODELED,WS,1,116.75812397391185,-2.220446049250313e-16
vision_transformer,compact_4x4,conservative_walden,0.0,Mixed-1bit,MIXED,98,67.95405906751306,1.685705318399999,114.55051877697444,1,,NOT_MODELED,WS,1,114.55051877697454,8.881784197001252e-16
vision_transformer,compact_4x4,conservative_walden,0.5,Mixed-1bit,MIXED,98,68.35841721191427,1.685705318399999,115.23214745152993,1,,NOT_MODELED,WS,1,115.2321474515301,1.4432899320127035e-15
vision_transformer,compact_4x4,conservative_walden,1.0,Mixed-1bit,MIXED,98,69.2636623373377,1.685705318399999,116.75812397391188,1,,NOT_MODELED,WS,1,116.75812397391185,-2.220446049250313e-16
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,64,0.8276114277625075,0.0470388736,0.03892990934043612,28029,,NOT_MODELED,IS,1,0.06268397771703149,0.37894960150464885
mobilenet_v3,c4_r32,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,64,0.8283657847228232,0.0470388736,0.03896539344214169,27777,,NOT_MODELED,IS,1,0.06271927971097288,0.3787334034812806
mobilenet_v3,c4_r32,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,64,0.830054579595908,0.0470388736,0.03904483245071306,27123,,NOT_MODELED,IS,1,0.06279831103104308,0.3782502776004273
mobilenet_v3,c4_r32,linear_bit,0.0,Mixed-1bit,MIXED,64,0.8276114277625075,0.0470388736,0.03892990934043612,28029,,NOT_MODELED,IS,1,0.06268397771703149,0.37894960150464885
mobilenet_v3,c4_r32,linear_bit,0.5,Mixed-1bit,MIXED,64,0.8283657847228232,0.0470388736,0.03896539344214169,27777,,NOT_MODELED,IS,1,0.06271927971097288,0.3787334034812806
mobilenet_v3,c4_r32,linear_bit,1.0,Mixed-1bit,MIXED,64,0.830054579595908,0.0470388736,0.03904483245071306,27123,,NOT_MODELED,IS,1,0.06279831103104308,0.3782502776004273
mobilenet_v3,c4_r32,conservative_walden,0.0,Mixed-1bit,MIXED,64,0.8276114277625075,0.0470388736,0.03892990934043612,28029,,NOT_MODELED,IS,1,0.06268397771703149,0.37894960150464885
mobilenet_v3,c4_r32,conservative_walden,0.5,Mixed-1bit,MIXED,64,0.8283657847228232,0.0470388736,0.03896539344214169,27777,,NOT_MODELED,IS,1,0.06271927971097288,0.3787334034812806
mobilenet_v3,c4_r32,conservative_walden,1.0,Mixed-1bit,MIXED,64,0.830054579595908,0.0470388736,0.03904483245071306,27123,,NOT_MODELED,IS,1,0.06279831103104308,0.3782502776004273
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,98,32.86283043573252,1.6857796607999995,55.39949114487707,2,,NOT_MODELED,WS,1,55.39949114487708,2.220446049250313e-16
vision_transformer,c8_r16,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,98,32.96408897585731,1.6857796607999995,55.57019073230174,2,,NOT_MODELED,WS,1,55.57019073230181,1.3322676295501878e-15
vision_transformer,c8_r16,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,98,33.19077861009529,1.6857796607999995,55.95233950701432,2,,NOT_MODELED,WS,1,55.95233950701442,1.7763568394002505e-15
vision_transformer,c8_r16,linear_bit,0.0,Mixed-1bit,MIXED,98,32.86283043573252,1.6857796607999995,55.39949114487707,2,,NOT_MODELED,WS,1,55.39949114487708,2.220446049250313e-16
vision_transformer,c8_r16,linear_bit,0.5,Mixed-1bit,MIXED,98,32.96408897585731,1.6857796607999995,55.57019073230174,2,,NOT_MODELED,WS,1,55.57019073230181,1.3322676295501878e-15
vision_transformer,c8_r16,linear_bit,1.0,Mixed-1bit,MIXED,98,33.19077861009529,1.6857796607999995,55.95233950701432,2,,NOT_MODELED,WS,1,55.95233950701442,1.7763568394002505e-15
vision_transformer,c8_r16,conservative_walden,0.0,Mixed-1bit,MIXED,98,32.86283043573252,1.6857796607999995,55.39949114487707,2,,NOT_MODELED,WS,1,55.39949114487708,2.220446049250313e-16
vision_transformer,c8_r16,conservative_walden,0.5,Mixed-1bit,MIXED,98,32.96408897585731,1.6857796607999995,55.57019073230174,2,,NOT_MODELED,WS,1,55.57019073230181,1.3322676295501878e-15
vision_transformer,c8_r16,conservative_walden,1.0,Mixed-1bit,MIXED,98,33.19077861009529,1.6857796607999995,55.95233950701432,2,,NOT_MODELED,WS,1,55.95233950701442,1.7763568394002505e-15
gpt2_medium,c4_r8,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,145,264.8692420333225,9.051727462400002,2397.5241920580984,1,,NOT_MODELED,WS,1,2397.524192058101,1.1102230246251565e-15
gpt2_medium,c4_r8,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,145,265.95308739278954,9.051727462400002,2407.334864863381,1,,NOT_MODELED,WS,1,2407.334864863384,1.3322676295501878e-15
gpt2_medium,c4_r8,optimistic_constant_symbol,1.0,Mixed-1bit,MIXED,145,268.3795149099679,9.051727462400002,2429.2982254561475,1,,NOT_MODELED,WS,1,2429.2982254561484,3.3306690738754696e-16
gpt2_medium,c4_r8,linear_bit,0.0,Mixed-1bit,MIXED,145,264.8692420333225,9.051727462400002,2397.5241920580984,1,,NOT_MODELED,WS,1,2397.524192058101,1.1102230246251565e-15
gpt2_medium,c4_r8,linear_bit,0.5,Mixed-1bit,MIXED,145,265.95308739278954,9.051727462400002,2407.334864863381,1,,NOT_MODELED,WS,1,2407.334864863384,1.3322676295501878e-15
gpt2_medium,c4_r8,linear_bit,1.0,Mixed-1bit,MIXED,145,268.3795149099679,9.051727462400002,2429.2982254561475,1,,NOT_MODELED,WS,1,2429.2982254561484,3.3306690738754696e-16
gpt2_medium,c4_r8,conservative_walden,0.0,Mixed-1bit,MIXED,145,264.8692420333225,9.051727462400002,2397.5241920580984,1,,NOT_MODELED,WS,1,2397.524192058101,1.1102230246251565e-15
gpt2_medium,c4_r8,conservative_walden,0.5,Mixed-1bit,MIXED,145,265.95308739278954,9.051727462400002,2407.334864863381,1,,NOT_MODELED,WS,1,2407.334864863384,1.3322676295501878e-15
gpt2_medium,c4_r8,conservative_walden,1.0,Mixed-1bit,MIXED,145,268.3795149099679,9.051727462400002,2429.2982254561475,1,,NOT_MODELED,WS,1,2429.2982254561484,3.3306690738754696e-16
vision_transformer,c8_r32,optimistic_constant_symbol,0.0,Mixed-1bit,MIXED,98,31.066078822018092,1.6857661439999996,52.37014390499349,2,,NOT_MODELED,WS,1,52.370143904993476,-2.220446049250313e-16
vision_transformer,c8_r32,optimistic_constant_symbol,0.5,Mixed-1bit,MIXED,98,31.11657033752101,1.6857661439999996,52.45526079238756,2,,NOT_MODELED,WS,1,52.455260792387584,4.440892098500626e-16
